Order_ID,Order Date,Ship Date,Ship Mode,customer name,Segment,Country,Currency,City,State,Region,Category,Sub_Category,Product Name,Item Price,Quantity,Cost,Sales,Expense,% Discount,discount,Packaging Cost,Service and other cost,Total Cost,Profit,,,
DO-1115,2/18/2021,2/24/2021,Standard,101-aaron bergman,1,United States,USD,Arlington,Texas,South,stationary & office items,Storage,akro stacking bins,226,95,129,21470,12255,0.03,644,4,2,"8,564.90","12,905.10",,,
DO-1116,2/20/2021,2/26/2021,Standard,2862-linda cazamias,3,United States,USD,Richmond,Indiana,South,electronics,Accessories,enermax briskie rf wireless keyboard and mouse combo,203,88,183,17864,16104,0.03,536,2,5,"1,217.08","16,646.92",,,
DO-1117,2/20/2021,2/26/2021,Standard,2862-linda cazamias,3,United States,USD,Richmond,Indiana,North,home & lifestyle,Furnishings,"master caster door stop, brown",207,64,158,13248,10112,0.03,397,4,4,"2,730.56","10,517.44",,,
DO-1118,2/20/2021,2/24/2021,Standard,4355-steven roelle,2,United States,USD,Los Angeles,California,North,stationary & office items,Paper,xerox 204,213,58,184,12354,10672,0.03,371,2,3,"1,306.38","11,047.62",,,
DO-1119,2/21/2021,2/25/2021,Standard,1298-david manning,1,United States,USD,Woodstock,Illinois,North,stationary & office items,Binders,gbc standard plastic binding systems combs,209,61,135,12749,8235,0.04,510,2,4,"3,998.04","8,750.96",,,
DO-1120,2/22/2021,2/24/2021,First Class,4388-sue ann reed,1,United States,USD,Moreno Valley,California,North,stationary & office items,Paper,xerox 220,200,60,174,12000,10440,0.03,360,1,4,"1,195.00","10,805.00",,,
DO-1121,2/23/2021,2/27/2021,Standard,3227-michael grace,2,United States,USD,El Paso,Texas,North,stationary & office items,Binders,gbc plastic binding combs,214,51,146,10914,7446,0.03,327,2,4,"3,134.58","7,779.42",,,
DO-1122,2/23/2021,2/27/2021,Standard,3227-michael grace,2,United States,USD,El Paso,Texas,North,stationary & office items,Labels,staple-on labels,234,58,115,13572,6670,0.05,679,3,5,"6,215.40","7,356.60",,,
DO-1123,2/24/2021,3/2/2021,Standard,2218-jennifer halladay,1,United States,USD,Medford,Oregon,North,stationary & office items,Paper,"message book, wirebound, four 5 1/2"" x 4"" forms/pg., 200 dupl. sets/book",209,94,131,19646,12314,0.04,786,5,5,"6,536.16","13,109.84",,,
DO-1124,2/24/2021,3/2/2021,Standard,2218-jennifer halladay,1,United States,USD,Medford,Oregon,North,stationary & office items,Paper,"tops 4 x 6 fluorescent color memo sheets, 500 sheets per pack",219,61,181,13359,11041,0.05,668,5,3,"1,642.05","11,716.95",,,
DO-1125,2/27/2021,3/3/2021,First Class,2460-joy smith,1,United States,USD,Columbus,Ohio,North,stationary & office items,Art,zebra zazzle fluorescent highlighters,250,81,138,20250,11178,0.03,608,2,5,"8,457.50","11,792.50",,,
DO-1126,3/1/2021,3/6/2021,Second Class,1256-dave brooks,1,United States,USD,Seattle,Washington,North,home & lifestyle,Chairs,global deluxe high-back manager's chair,243,85,105,20655,8925,0.03,620,3,4,"11,103.35","9,551.65",,,
DO-1127,3/1/2021,3/5/2021,Standard,1947-hallie redmond,2,United States,USD,New York City,New York,North,electronics,Phones,sannysis cute owl design soft skin case cover for samsung galaxy s4,220,85,104,18700,8840,0.04,748,1,4,"9,107.00","9,593.00",,,
DO-1128,3/1/2021,3/5/2021,Standard,4691-vicky freymann,2,United States,USD,Elmhurst,Illinois,North,stationary & office items,Paper,"black print carbonless 8 1/2"" x 8 1/4"" rapid memo book",211,100,196,21100,19600,0.05,1055,4,5,436,"20,664.00",,,
DO-1129,3/1/2021,3/5/2021,Standard,4691-vicky freymann,2,United States,USD,Elmhurst,Illinois,North,home & lifestyle,Chairs,novimex swivel fabric task chair,204,59,147,12036,8673,0.03,361,3,4,"2,994.92","9,041.08",,,
DO-1130,3/1/2021,3/5/2021,Standard,4066-sam collister,1,United States,USD,El Paso,Texas,North,stationary & office items,Storage,fellowes bankers box recycled super stor/drawer,237,66,149,15642,9834,0.04,626,3,3,"5,176.32","10,465.68",,,
DO-1131,3/1/2021,3/5/2021,Standard,4066-sam collister,1,United States,USD,El Paso,Texas,North,home & lifestyle,Furnishings,dax black cherry wood-tone poster frame,240,50,193,12000,9650,0.04,480,1,4,"1,865.00","10,135.00",,,
DO-1132,3/1/2021,3/5/2021,Standard,4066-sam collister,1,United States,USD,El Paso,Texas,North,stationary & office items,Fasteners,plymouth boxed rubber bands by plymouth,228,90,194,20520,17460,0.03,616,5,3,"2,436.40","18,083.60",,,
DO-1133,3/1/2021,3/5/2021,Standard,4066-sam collister,1,United States,USD,El Paso,Texas,East,home & lifestyle,Chairs,harbour creations steel folding chair,250,66,194,16500,12804,0.05,825,4,1,"2,866.00","13,634.00",,,
DO-1134,3/1/2021,3/7/2021,Standard,1884-giulietta weimer,1,United States,USD,Houston,Texas,East,stationary & office items,Storage,recycled steel personal file for hanging file folders,231,70,121,16170,8470,0.03,485,3,4,"7,207.90","8,962.10",,,
DO-1135,3/1/2021,3/7/2021,Standard,1884-giulietta weimer,1,United States,USD,Houston,Texas,East,home & lifestyle,Tables,bevis round conference room tables and bases,220,99,168,21780,16632,0.03,653,5,1,"4,488.60","17,291.40",,,
DO-1136,3/2/2021,3/8/2021,Standard,2769-kristina nunn,2,United States,USD,New York City,New York,East,stationary & office items,Paper,"array parchment paper, assorted colors",215,55,168,11825,9240,0.04,473,4,5,"2,103.00","9,722.00",,,
DO-1137,3/2/2021,3/8/2021,Standard,2769-kristina nunn,2,United States,USD,New York City,New York,West,stationary & office items,Envelopes,staple envelope,202,51,159,10302,8109,0.05,515,4,1,"1,672.90","8,629.10",,,
DO-1138,3/2/2021,3/6/2021,Standard,3501-nicole hansen,3,United States,USD,Philadelphia,Pennsylvania,West,electronics,Accessories,hypercom p1300 pinpad,219,96,133,21024,12768,0.03,631,3,2,"7,620.28","13,403.72",,,
DO-1139,3/2/2021,3/6/2021,Standard,3501-nicole hansen,3,United States,USD,Philadelphia,Pennsylvania,West,stationary & office items,Paper,xerox 1971,200,99,200,19800,19800,0.05,990,4,1,-995,"20,795.00",,,
DO-1140,3/3/2021,3/7/2021,Second Class,471-ashley jarboe,1,United States,USD,Wilmington,North Carolina,West,stationary & office items,Art,zebra zazzle fluorescent highlighters,232,97,133,22504,12901,0.05,1125,5,2,"8,470.80","14,033.20",,,
DO-1141,3/3/2021,3/8/2021,Standard,374-anne pryor,2,United States,USD,New York City,New York,West,stationary & office items,Binders,"cardinal holdit! binder insert strips,extra strips",248,57,148,14136,8436,0.04,565,2,3,"5,129.56","9,006.44",,,
DO-1142,3/3/2021,3/8/2021,Standard,374-anne pryor,2,United States,USD,New York City,New York,West,stationary & office items,Binders,ibico laser imprintable binding system covers,201,52,171,10452,8892,0.03,314,2,2,"1,242.44","9,209.56",,,
DO-1143,3/3/2021,3/8/2021,Standard,374-anne pryor,2,United States,USD,New York City,New York,West,electronics,Phones,powergen dual usb car charger,243,61,124,14823,7564,0.03,445,3,1,"6,810.31","8,012.69",,,
DO-1144,3/3/2021,3/8/2021,Standard,2283-jill stevenson,3,United States,USD,Columbus,Ohio,West,home & lifestyle,Bookcases,o'sullivan 4-shelf bookcase in odessa pine,235,51,121,11985,6171,0.05,599,3,4,"5,207.75","6,777.25",,,
DO-1145,3/3/2021,3/8/2021,Standard,2283-jill stevenson,3,United States,USD,Columbus,Ohio,West,stationary & office items,Storage,eldon shelf savers cubes and bins,231,81,117,18711,9477,0.03,561,3,4,"8,665.67","10,045.33",,,
DO-1146,3/3/2021,3/8/2021,Standard,2283-jill stevenson,3,United States,USD,Columbus,Ohio,West,stationary & office items,Labels,avery 495,213,59,106,12567,6254,0.04,503,1,4,"5,805.32","6,761.68",,,
DO-1147,3/3/2021,3/7/2021,Standard,4072-sam craven,1,United States,USD,Houston,Texas,West,stationary & office items,Appliances,3.6 cubic foot counter height office refrigerator,239,81,141,19359,11421,0.04,774,1,5,"7,157.64","12,201.36",,,
DO-1148,3/3/2021,3/7/2021,Standard,1703-eva jacobs,1,United States,USD,San Diego,California,West,home & lifestyle,Tables,"bevis oval conference table, walnut",250,69,154,17250,10626,0.03,518,3,3,"6,100.50","11,149.50",,,
DO-1149,3/4/2021,3/4/2021,Express Mail,1057-clay ludtke,1,United States,USD,Columbia,South Carolina,South,stationary & office items,Storage,sensible storage wiretech storage systems,240,61,111,14640,6771,0.03,439,1,3,"7,425.80","7,214.20",,,
DO-1150,3/4/2021,3/9/2021,Standard,2735-kevin brown,1,United States,USD,Margate,Florida,South,stationary & office items,Art,"bic brite liner highlighters, chisel tip",207,75,197,15525,14775,0.03,466,2,4,278.25,"15,246.75",,,
DO-1151,3/5/2021,3/8/2021,Second Class,164-aimee bixby,1,United States,USD,Yonkers,New York,South,stationary & office items,Supplies,acme forged steel scissors with black enamel handles,214,53,164,11342,8692,0.03,340,4,4,"2,301.74","9,040.26",,,
DO-1152,3/5/2021,3/8/2021,Second Class,164-aimee bixby,1,United States,USD,Yonkers,New York,South,electronics,Accessories,logitech wireless gaming headset g930,225,94,157,21150,14758,0.05,1058,1,3,"5,330.50","15,819.50",,,
DO-1153,3/5/2021,3/8/2021,Second Class,164-aimee bixby,1,United States,USD,Yonkers,New York,South,stationary & office items,Binders,gbc wire binding combs,207,91,188,18837,17108,0.05,942,2,3,782.15,"18,054.85",,,
DO-1154,3/5/2021,3/8/2021,Second Class,164-aimee bixby,1,United States,USD,Yonkers,New York,South,stationary & office items,Art,newell 345,238,62,188,14756,11656,0.05,738,3,2,"2,357.20","12,398.80",,,
DO-1155,3/5/2021,3/8/2021,Second Class,164-aimee bixby,1,United States,USD,Yonkers,New York,South,stationary & office items,Paper,xerox 1891,224,90,112,20160,10080,0.05,1008,3,4,"9,065.00","11,095.00",,,
DO-1156,3/7/2021,3/8/2021,First Class,103-aaron bergman,1,United States,USD,Seattle,Washington,South,home & lifestyle,Chairs,"global push button manager's chair, indigo",225,90,136,20250,12240,0.04,810,4,4,"7,192.00","13,058.00",,,
DO-1157,3/7/2021,3/8/2021,First Class,103-aaron bergman,1,United States,USD,Seattle,Washington,South,stationary & office items,Storage,"carina 42""hx23 3/4""w media storage unit",248,89,133,22072,11837,0.04,883,2,3,"9,347.12","12,724.88",,,
DO-1158,3/7/2021,3/8/2021,First Class,103-aaron bergman,1,United States,USD,Seattle,Washington,South,stationary & office items,Art,newell 330,211,52,167,10972,8684,0.05,549,3,5,"1,731.40","9,240.60",,,
DO-1159,3/7/2021,3/11/2021,Second Class,3534-nora pelletier,2,United States,USD,Des Moines,Washington,South,stationary & office items,Binders,catalog binders with expanding posts,211,71,148,14981,10508,0.05,749,3,5,"3,715.95","11,265.05",,,
DO-1160,3/7/2021,3/12/2021,Standard,1120-craig molinari,3,United States,USD,Seattle,Washington,South,home & lifestyle,Chairs,office star - task chair with contemporary loop arms,226,64,106,14464,6784,0.04,579,3,5,"7,093.44","7,370.56",,,
DO-1161,3/7/2021,3/12/2021,Standard,1120-craig molinari,3,United States,USD,Seattle,Washington,South,home & lifestyle,Chairs,"global leather and oak executive chair, black",249,69,147,17181,10143,0.04,687,2,3,"6,345.76","10,835.24",,,
DO-1162,3/7/2021,3/12/2021,Standard,1120-craig molinari,3,United States,USD,Seattle,Washington,South,stationary & office items,Storage,"contico 72""h heavy-duty storage system",242,71,180,17182,12780,0.03,515,1,3,"3,882.54","13,299.46",,,
DO-1163,3/7/2021,3/12/2021,Standard,1120-craig molinari,3,United States,USD,Seattle,Washington,South,stationary & office items,Art,newell chalk holder,219,95,126,20805,11970,0.05,1040,5,1,"7,788.75","13,016.25",,,
DO-1164,3/10/2021,3/14/2021,Standard,4180-scott williamson,1,United States,USD,Royal Oak,Michigan,East,stationary & office items,Paper,"geographics note cards, blank, white, 8 1/2"" x 11""",202,74,165,14948,12210,0.04,598,3,5,"2,132.08","12,815.92",,,
DO-1165,3/10/2021,3/17/2021,Standard,2645-kean thornton,1,United States,USD,Denver,Colorado,East,stationary & office items,Art,"boston ranger #55 pencil sharpener, black",235,88,155,20680,13640,0.05,1034,3,3,"6,000.00","14,680.00",,,
DO-1166,3/10/2021,3/17/2021,Standard,2645-kean thornton,1,United States,USD,Denver,Colorado,East,stationary & office items,Storage,tennsco 6- and 18-compartment lockers,241,78,173,18798,13494,0.04,752,5,4,"4,543.08","14,254.92",,,
DO-1167,3/11/2021,3/16/2021,Second Class,907-chloris kastensmidt,1,United States,USD,Columbus,Ohio,East,home & lifestyle,Furnishings,eldon wave desk accessories,237,62,157,14694,9734,0.03,441,1,2,"4,516.18","10,177.82",,,
DO-1168,3/11/2021,3/16/2021,Second Class,907-chloris kastensmidt,1,United States,USD,Columbus,Ohio,East,stationary & office items,Fasteners,stockwell push pins,226,95,144,21470,13680,0.03,644,1,4,"7,140.90","14,329.10",,,
DO-1169,3/11/2021,3/14/2021,Second Class,2669-kelly andreada,1,United States,USD,New York City,New York,East,stationary & office items,Paper,"southworth 100% r?sum? paper, 24lb.",240,86,183,20640,15738,0.05,1032,2,5,"3,863.00","16,777.00",,,
DO-1170,3/11/2021,3/13/2021,Second Class,1726-filia mcadams,3,United States,USD,Richmond,Kentucky,East,stationary & office items,Appliances,"fellowes premier superior surge suppressor, 10-outlet, with phone and remote",249,58,104,14442,6032,0.03,433,1,5,"7,970.74","6,471.26",,,
DO-1171,3/11/2021,3/13/2021,Second Class,1726-filia mcadams,3,United States,USD,Richmond,Kentucky,East,electronics,Accessories,maxell dvd-ram discs,222,82,117,18204,9594,0.03,546,2,1,"8,060.88","10,143.12",,,
DO-1172,3/11/2021,3/13/2021,Second Class,1726-filia mcadams,3,United States,USD,Richmond,Kentucky,East,electronics,Phones,panasonic kx-tg9471b,246,57,178,14022,10146,0.05,701,5,4,"3,165.90","10,856.10",,,
DO-1173,3/11/2021,3/13/2021,Second Class,1726-filia mcadams,3,United States,USD,Richmond,Kentucky,East,stationary & office items,Paper,xerox 198,222,66,178,14652,11748,0.04,586,4,4,"2,309.92","12,342.08",,,
DO-1174,3/11/2021,3/15/2021,Standard,3827-richard bierner,1,United States,USD,Roseville,California,East,stationary & office items,Art,economy #2 pencils,236,59,196,13924,11564,0.04,557,1,2,"1,800.04","12,123.96",,,
DO-1175,3/14/2021,3/18/2021,Standard,1326-dean katz,3,United States,USD,Huntington Beach,California,East,stationary & office items,Art,avery hi-liter fluorescent desk style markers,216,65,143,14040,9295,0.05,702,2,3,"4,038.00","10,002.00",,,
DO-1176,3/14/2021,3/18/2021,Standard,1326-dean katz,3,United States,USD,Huntington Beach,California,East,stationary & office items,Paper,xerox 1972,217,70,169,15190,11830,0.03,456,3,4,"2,897.30","12,292.70",,,
DO-1177,3/14/2021,3/19/2021,Standard,963-christine kargatis,2,United States,USD,Chesapeake,Virginia,East,home & lifestyle,Chairs,global commerce series high-back swivel/tilt chairs,219,52,130,11388,6760,0.05,569,3,2,"4,053.60","7,334.40",,,
DO-1178,3/14/2021,3/19/2021,Standard,2168-jason fortune-,1,United States,USD,Logan,Utah,East,stationary & office items,Binders,"premium transparent presentation covers, no pattern/clear, 8 1/2"" x 11""",203,85,170,17255,14450,0.03,518,4,2,"2,281.35","14,973.65",,,
DO-1179,3/14/2021,3/19/2021,Standard,2168-jason fortune-,1,United States,USD,Logan,Utah,East,stationary & office items,Storage,carina double wide media storage towers in natural & black,215,98,146,21070,14308,0.04,843,2,2,"5,915.20","15,154.80",,,
DO-1180,3/14/2021,3/19/2021,Standard,2168-jason fortune-,1,United States,USD,Logan,Utah,East,electronics,Accessories,imation?30456 usb?flash drive?8gb,250,78,108,19500,8424,0.05,975,2,3,"10,096.00","9,404.00",,,
DO-1181,3/14/2021,3/19/2021,Standard,2168-jason fortune-,1,United States,USD,Logan,Utah,South,stationary & office items,Binders,gbc wire binding combs,234,71,185,16614,13135,0.05,831,2,5,"2,641.30","13,972.70",,,
DO-1182,3/14/2021,3/19/2021,Standard,2168-jason fortune-,1,United States,USD,Logan,Utah,South,stationary & office items,Storage,staple magnet,239,79,196,18881,15484,0.04,755,5,5,"2,631.76","16,249.24",,,
DO-1183,3/14/2021,3/17/2021,First Class,3836-rick bensley,2,United States,USD,Chicago,Illinois,South,electronics,Machines,hewlett-packard deskjet 6540 color inkjet printer,248,57,149,14136,8493,0.05,707,3,5,"4,928.20","9,207.80",,,
DO-1184,3/14/2021,3/17/2021,First Class,3836-rick bensley,2,United States,USD,Chicago,Illinois,South,stationary & office items,Paper,xerox 1963,244,76,106,18544,8056,0.03,556,4,4,"9,923.68","8,620.32",,,
DO-1185,3/14/2021,3/18/2021,Standard,3442-neil franz?sisch,2,United States,USD,Jacksonville,Florida,South,stationary & office items,Paper,xerox 1887,231,84,130,19404,10920,0.04,776,5,5,"7,697.84","11,706.16",,,
DO-1186,3/15/2021,3/19/2021,Standard,202-alan shonely,1,United States,USD,Tampa,Florida,South,home & lifestyle,Furnishings,"eldon expressions desk accessory, wood photo frame, mahogany",234,96,156,22464,14976,0.05,1123,4,4,"6,356.80","16,107.20",,,
DO-1187,3/15/2021,3/19/2021,Standard,202-alan shonely,1,United States,USD,Tampa,Florida,South,stationary & office items,Binders,gbc velobinder manual binding system,211,66,106,13926,6996,0.03,418,2,1,"6,509.22","7,416.78",,,
DO-1188,3/15/2021,3/19/2021,Standard,202-alan shonely,1,United States,USD,Tampa,Florida,South,stationary & office items,Binders,insertable tab post binder dividers,212,93,191,19716,17763,0.03,591,3,3,"1,355.52","18,360.48",,,
DO-1189,3/15/2021,3/19/2021,Standard,202-alan shonely,1,United States,USD,Tampa,Florida,South,stationary & office items,Storage,"hot file 7-pocket, floor stand",204,82,194,16728,15908,0.03,502,3,5,310.16,"16,417.84",,,
DO-1190,3/15/2021,3/19/2021,Standard,202-alan shonely,1,United States,USD,Tampa,Florida,South,stationary & office items,Paper,xerox 1889,239,92,106,21988,9752,0.03,660,5,4,"11,567.36","10,420.64",,,
DO-1191,3/16/2021,3/22/2021,Second Class,2770-kristina nunn,2,United States,USD,Raleigh,North Carolina,South,electronics,Phones,polycom voicestation 500 conference?phone,207,72,159,14904,11448,0.03,447,4,4,"3,000.88","11,903.12",,,
DO-1192,3/17/2021,3/24/2021,Standard,671-bradley nguyen,1,United States,USD,Lakeville,Minnesota,South,stationary & office items,Binders,wilson jones 14 line acrylic coated pressboard data binders,238,73,199,17374,14527,0.03,521,3,4,"2,318.78","15,055.22",,,
DO-1193,3/17/2021,3/24/2021,Standard,671-bradley nguyen,1,United States,USD,Lakeville,Minnesota,South,stationary & office items,Binders,avery non-stick heavy duty view round locking ring binders,206,68,177,14008,12036,0.05,700,5,2,"1,264.60","12,743.40",,,
